Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hydrogenoanaerobacterium	Hydrogenoanaerobacterium_SGB53821	SGB53821
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Hominibacterium	Hominibacterium_faecale	SGB4531
Bacteria	Firmicutes	CFGB3048	OFGB3048	FGB3048	GGB9559	GGB9559_SGB14969	SGB14969
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB34476	GGB34476_SGB65958	SGB65958
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB75072	GGB75072_SGB105696	SGB105696
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB53807
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_faecihominis	SGB109644
Bacteria	Firmicutes	CFGB3009	OFGB3009	FGB3009	GGB9474	GGB9474_SGB14868	SGB14868
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Acutalibacter	Acutalibacter_SGB14843	SGB14843
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_SGB15137	SGB15137
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia_rettgeri	SGB10006
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilicoli	Massilicoli_timonensis	SGB4026
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42666	GGB42666_SGB59867	SGB59867
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9534	GGB9534_SGB14937	SGB14937
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB79307	GGB79307_SGB105428	SGB105428
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3451	GGB3451_SGB4604	SGB4604
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_moorei	SGB6826
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_SGB74330	SGB74330
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_denticola	SGB1540
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_aureus	SGB7852
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_An249	SGB7262
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella_enterica	SGB10073
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_aeruginosa	SGB12319
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3978	SGB3978
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_KGMB03038	SGB4627
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3534	GGB3534_SGB4723	SGB4723
Bacteria	Firmicutes	CFGB49681	OFGB49681	FGB49681	GGB3583	GGB3583_SGB4799	SGB4799
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3451	GGB3451_SGB4605	SGB4605
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_sp_AF22_9	SGB5083
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_miyukkimchii	SGB69409
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42658	GGB42658_SGB59859	SGB59859
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_ulcerans	SGB6041
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_senegalensis	SGB6664
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_ulcerans	SGB6039
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_isalae	SGB70646
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_johnsonii	SGB7041
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_taiwanensis	SGB7040
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_SGB72777	SGB72777
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB36331	GGB36331_SGB15121	SGB15121
Bacteria	Firmicutes	Clostridia	Eubacteriales	Bianqueaceae	Bianquea	Bianquea_SGB71281	SGB71281
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB128043	GGB128043_SGB158949	SGB158949
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus_anaerobius	SGB746
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium_divergens	SGB7903
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix_SGB4886	SGB4886
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Levyella	Levyella_massiliensis	SGB5300
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella_SGB74039	SGB74039
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_murdochii	SGB6671
Bacteria	Firmicutes	CFGB2919	OFGB2919	FGB2919	GGB9241	GGB9241_SGB14183	SGB14183
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium	SGB3958
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus_timonensis	SGB29591
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus_stomatis	SGB748
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum_cambriense	SGB15482
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Peptococcus	Peptococcus_niger	SGB4050
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB116014	GGB116014_SGB161338	SGB161338
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Fenollaria	Fenollaria_massiliensis	SGB6716
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hallella	Hallella_bergensis	SGB1505
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_yibonii	SGB4953
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_mediterraneensis	SGB29507
Bacteria	Firmicutes	CFGB14224	OFGB14224	FGB14224	GGB38873	GGB38873_SGB47522	SGB47522
Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	GGB142780	GGB142780_SGB212047	SGB212047
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_ruminantium	SGB28985
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_bennonis	SGB1985
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_youngae	SGB10082
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Aedoeadaptatus	Aedoeadaptatus_SGB105001	SGB105001
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus_grossensis	SGB6701
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB52031	GGB52031_SGB72701	SGB72701
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilaceae_unclassified	Peptoniphilaceae_bacterium_AM52_5BH	SGB6678
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Clostridiales_bacterium_SIT11	SGB29511
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_sp_CRL_2054	SGB96964
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB87474	GGB87474_SGB4684	SGB4684
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Novisyntrophococcus	Novisyntrophococcus_fermenticellae	SGB109652
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB75072	GGB75072_SGB105697	SGB105697
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_SGB9281	SGB9281
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Aedoeadaptatus	Aedoeadaptatus_coli	SGB29485
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM22_11AC	SGB4749
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3887	GGB3887_SGB5270	SGB5270
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_gerencseriae	SGB15874
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB4586	SGB4586
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB53810
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB60527	GGB60527_SGB82512	SGB82512
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella_sinensis	SGB14810
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB29100	SGB29100
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_transplantifaecale	SGB29435
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella_SGB4518	SGB4518
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella_morganii	SGB10028
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_salivae	SGB1522
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_luteola	SGB12056
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	SGB7122
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_argentinicus	SGB7171
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Heyndrickxia	Heyndrickxia_coagulans	SGB7729
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_hirae	SGB7970
Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_media	SGB9957
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Turicibacteraceae	Turicibacter	Turicibacter_SGB39154	SGB39154
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_raffinosus	SGB7930
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3741	GGB3741_SGB5080	SGB5080
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15317
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Dysosmobacter	Dysosmobacter_segnis	SGB15053
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15267	SGB15267
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Pseudoramibacter	Pseudoramibacter_SGB4082	SGB4082_group
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3550	GGB3550_SGB4747	SGB4747
Bacteria	Firmicutes	CFGB3057	OFGB3057	FGB3057	GGB32376	GGB32376_SGB53512	SGB53512
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_kobei	SGB10133
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor_gallinarum	SGB29328
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Neopoerus	Neopoerus_faecalis	SGB15049
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9575	GGB9575_SGB14988	SGB14988
Bacteria	Mycoplasmatota	Mycoplasmatota_unclassified	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma_orale	SGB5933
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	SGB7045
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB42571	GGB42571_SGB59766	SGB59766
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	TM7_phylum_sp_oral_taxon_346	SGB19882_group
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Lawsonibacter	Lawsonibacter_faecis	SGB15125
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15233	SGB15233
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_bugandensis	SGB10135
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacterium_infirmum	SGB3936
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_catenulatum	SGB17241
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_iners	SGB7025
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_angulatum	SGB17231
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_intestinalis	SGB1846
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter_hibernicus	SGB6143
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15260	SGB15260
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An14	SGB4729
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB115699	GGB115699_SGB161159	SGB161159
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15265	SGB15265
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera_vaginalis_ex_Bordigoni_et_al_2020	SGB5848
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42686	GGB42686_SGB59889	SGB59889
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB48161	GGB48161_SGB66164	SGB66164
Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	GGB32451	GGB32451_SGB47419	SGB47419
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB41861	GGB41861_SGB58958	SGB58958
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_glycyrrhizinilyticus	SGB94928
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42685	GGB42685_SGB59888	SGB59888
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	GGB1153	GGB1153_SGB1481	SGB1481
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB3033	GGB3033_SGB4028	SGB4028
Bacteria	Firmicutes	CFGB93803	OFGB93803	FGB93803	GGB3124	GGB3124_SGB4136	SGB4136
Bacteria	Firmicutes	CFGB3070	OFGB3070	FGB3070	GGB9775	GGB9775_SGB15395	SGB15395
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium_parvum	SGB5286
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium_SGB5287	SGB5287
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_raffinolactis	SGB7989
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium_sp_oral_taxon_078	SGB7282
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB6175	SGB6175
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia_sp_HMSC24B09	SGB8236
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_Marseille_P3201T	SGB29394
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_D43t1_170807_H7	SGB204064
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_K13	SGB6177
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB139698	SGB139698
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia_pneumoniae	SGB10152
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42618	GGB42618_SGB59814	SGB59814
Bacteria	Firmicutes	CFGB88381	OFGB88381	FGB88381	GGB3152	GGB3152_SGB71300	SGB71300
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB32156	GGB32156_SGB47534	SGB47534
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB3343	GGB3343_SGB4423	SGB4423
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB161317	SGB161317
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB42694	GGB42694_SGB59898	SGB59898
Bacteria	Firmicutes	CFGB2997	OFGB2997	FGB2997	GGB128693	GGB128693_SGB159155	SGB159155
Bacteria	Actinomycetota	CFGB2992	OFGB2992	FGB2992	GGB9412	GGB9412_SGB14768	SGB14768_group
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_ventriosum	SGB5045
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_hadrus	SGB4547
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila_SGB15450	SGB15450
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium_Marseille_Q3526	SGB4703
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_OM14_6A	SGB71819
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium_Marseille_Q4139	SGB4718
Bacteria	Firmicutes	CFGB3023	OFGB3023	FGB3023	GGB9502	GGB9502_SGB14899	SGB14899
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_bacterium	SGB1961
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB9524	GGB9524_SGB14924	SGB14924
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_intestinalis	SGB1845
Bacteria	Firmicutes	CFGB93799	OFGB93799	FGB93799	GGB3502	GGB3502_SGB4678	SGB4678
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9770	GGB9770_SGB15390	SGB15390
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB66170	SGB66170
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3000	GGB3000_SGB3991	SGB3991
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_virosa	SGB1784
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45491	GGB45491_SGB63163	SGB63163
Bacteria	Firmicutes	CFGB79315	OFGB79315	FGB79315	GGB9765	GGB9765_SGB15382	SGB15382
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GGB9818	GGB9818_SGB15459	SGB15459
Bacteria	Firmicutes	CFGB9644	OFGB9644	FGB9644	GGB42630	GGB42630_SGB59827	SGB59827
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella_timonensis	SGB29340
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB15401	SGB15401
Bacteria	Firmicutes	CFGB45503	OFGB45503	FGB45503	GGB9790	GGB9790_SGB15413	SGB15413
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9787	GGB9787_SGB15410	SGB15410
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter_aliiformigenes	SGB9391
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9535	GGB9535_SGB14938	SGB14938
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB128262	GGB128262_SGB160038	SGB160038
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9619	GGB9619_SGB15066	SGB15066
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB128621	GGB128621_SGB159115	SGB159115
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9529	GGB9529_SGB14929	SGB14929
Bacteria	Firmicutes	CFGB1306	OFGB1306	FGB1306	GGB5196	GGB5196_SGB7255	SGB7255
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3548	GGB3548_SGB4744	SGB4744
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB45461	GGB45461_SGB63131	SGB63131
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Yanshouia	Yanshouia_SGB14960	SGB14960
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9530	GGB9530_SGB14930	SGB14930
Bacteria	Firmicutes	CFGB77202	OFGB77202	FGB77202	GGB128652	GGB128652_SGB159065	SGB159065
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_suis	SGB29821_group
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fragi	SGB12106
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_inusitata	SGB31286
Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter_michiganensis	SGB16831
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_Marseille_P299	SGB29452
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora_sphenoides	SGB4733
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix_alysoides	SGB29449
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus_parabrevis	SGB7331
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_inopinata	SGB15493
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_SGB143508	SGB143508
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3636	GGB3636_SGB4929	SGB4929
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_perfringens	SGB6191
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_sp_AF08_23	SGB14739
Bacteria	Firmicutes	CFGB1354	OFGB1354	FGB1354	GGB3304	GGB3304_SGB4367	SGB4367
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Bacteroides_pectinophilus	SGB5068
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3593	GGB3593_SGB4817	SGB4817
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_sp_MSJ_31	SGB15249
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella_viscericola	SGB1967
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_hominis	SGB2326
Bacteria	Firmicutes	CFGB3048	OFGB3048	FGB3048	GGB128325	GGB128325_SGB69175	SGB69175
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB38987	GGB38987_SGB63305	SGB63305
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9609	GGB9609_SGB15044	SGB15044
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9641	GGB9641_SGB15117	SGB15117
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42687	GGB42687_SGB59890	SGB59890
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9770	GGB9770_SGB15389	SGB15389
Bacteria	Firmicutes	CFGB3057	OFGB3057	FGB3057	GGB48204	GGB48204_SGB66211	SGB66211
